Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type
CHEMBL4633706,,None,372.43,0,2.95,40,N#Cc1c(NC(=O)c2ccc(CNCCO)cn2)cccc1-c1ccccc1,IC50,'<',10,nM,,,,UO_0000065,,,,,0,CHEMBL5096777,Inhibition of recombinant human PD-1/PD-L1 interaction incubated for 40 mins by HTRF binding assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5096155,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 0.6667 hr,INHIBITOR
CHEMBL4637826,,None,358.44,0,4.55,4,Cc1c(-c2ccccc2)cccc1-c1nc2cc(CNCCO)ccc2o1,IC50,'<=',10,nM,,,,UO_0000065,,,,,0,CHEMBL5155945,Inhibition of C-terminal-Fc-tagged human recombinant PD-1 (25 to 167 residues)/C-terminal-His-tagged recombinant human PD-L1 (19 to 238 residues) interaction incubated for 40 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5154658,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,INHIBITOR
CHEMBL5093900,,None,393.87,0,4.97,P16,OCCNCc1ccc2onc(Nc3cccc(-c4ccccc4)c3Cl)c2c1,IC50,'=',802.6,nM,6.1,,,UO_0000065,15.48,0.3,1.13,8.67,0,CHEMBL5054563,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5053523,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,INHIBITOR
CHEMBL5203947,,None,306.15,0,3.53,19,O=C1CC(c2ccc(Cl)cc2Cl)=NN1c1ccccn1,IC50,'=',98,nM,7.01,,,UO_0000065,22.89,0.48,3.48,15.38,0,CHEMBL5165092,Inhibition of human PD-1/PD-L1 interaction in CHO-K1 cells transfected with PD-1-YFP/SHP-2-CFP and measured by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5154872,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR
CHEMBL5181918,,None,504.59,1,4.48,M9,N#Cc1cncc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CNCCO)c1,IC50,'=',87.3,nM,7.06,,,UO_0000065,13.99,0.25,2.58,7.17,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,INHIBITOR
CHEMBL5081511,,None,359.47,0,3.95,17,CC(=O)NCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1,IC50,'=',52.8,nM,7.28,,,UO_0000065,20.24,0.37,3.33,13.47,0,CHEMBL5037193,Inhibition of PD-1/PD-L1 interaction (unknown origin) preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5036325,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR
CHEMBL5089922,,None,392.46,0,3.27,26,COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN[C@@H](CO)C(=O)O,IC50,'=',17,nM,7.77,,,UO_0000065,19.8,0.37,4.5,8.47,0,CHEMBL5037193,Inhibition of PD-1/PD-L1 interaction (unknown origin) preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5036325,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR
CHEMBL5094032,,None,405.5,0,3.55,38,COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCN,IC50,'=',16.7,nM,7.78,,,UO_0000065,19.18,0.35,4.23,9.89,0,CHEMBL5037193,Inhibition of PD-1/PD-L1 interaction (unknown origin) preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5036325,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR
CHEMBL5081339,,None,414.51,0,4.93,23,Cc1c(-c2ccccc2)cccc1-c1nnc(Nc2cccc(CN[C@H](C)CO)c2)o1,IC50,'=',70000,nM,4.16,,,UO_0000065,10.02,0.18,-0.78,4.99,0,CHEMBL5048960,Inhibition of PD-1/PD-L1 (unknown origin) interaction pre-incubated for 15 mins and measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5046280,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.75 hr,DEGRADER
CHEMBL5201066,,None,640.1,3,5.19,39,CC(CO)(CO)NCc1cc(Cl)c(Oc2ncnc3c(-c4ccc5c(c4)OCCO5)cccc23)cc1OCc1cncc(C#N)c1,IC50,'=',1.57,nM,8.8,,,UO_0000065,13.75,0.26,3.61,5.8,0,CHEMBL5155932,Inhibition of Tag2-PD-1/Tag1-PD-L1 (unknown origin) protein-protein interaction incubated for 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5154658,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.25 hr,INHIBITOR
CHEMBL4071326,,None,641.12,2,6.14,2; BMS1166,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3C[C@H](O)C[C@@H]3C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,'=',1.4,nM,8.85,,,UO_0000065,13.81,0.26,2.71,7.29,0,CHEMBL5155943,Inhibition of PD-1-Ig/His-PD-L1 (unknown origin) protein-protein interaction incubated with PD-L1 for 15 mins followed by addition of PD-1 for 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5154658,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.5 hr,INHIBITOR
CHEMBL4741765,,None,682.22,2,6.58,P9,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCO)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,'>',100,nM,,,,UO_0000065,,,,,0,CHEMBL4706041,Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4699660,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,
CHEMBL4782470,,None,722.16,2,7.13,P14,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCNCC3)cc2Cl)cccc1-c1ccccc1.Cl.Cl,IC50,'=',89.6,nM,7.05,,,UO_0000065,10.86,0.2,-0.08,9.06,0,CHEMBL4706041,Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4699660,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,INHIBITOR
CHEMBL5194902,,None,295.39,0,3.39,28,O=C1CC(C23CC4CC(CC(C4)C2)C3)=NN1c1ccccn1,IC50,'=',4,nM,8.4,,,UO_0000065,28.43,0.52,5.01,18.43,0,CHEMBL5165092,Inhibition of human PD-1/PD-L1 interaction in CHO-K1 cells transfected with PD-1-YFP/SHP-2-CFP and measured by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5154872,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR
CHEMBL374252,,None,175.19,0,1.19,22,CC1=NN(c2ccccn2)C(=O)C1,IC50,'=',92,nM,7.04,,,UO_0000065,40.16,0.74,5.85,15.44,0,CHEMBL5165092,Inhibition of human PD-1/PD-L1 interaction in CHO-K1 cells transfected with PD-1-YFP/SHP-2-CFP and measured by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5154872,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR
CHEMBL4640118,,None,458.53,0,4.76,CET2,CC(=O)N1CCN(Cc2ccc(O)c(C(=O)/C=C/c3cccc(-c4ccccc4)c3F)c2)CC1,IC50,'>',20000,nM,,,,UO_0000065,,,,,0,CHEMBL4621696,Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4619786,1,Scientific Literature,J Med Chem,2020,None,,
CHEMBL4639034,,None,464.61,1,5.96,HT5,Cc1c(-c2ccccc2)cccc1-c1cc(=O)c2cc(CN3CCN(CC4CC4)CC3)ccc2o1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4621696,Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4619786,1,Scientific Literature,J Med Chem,2020,None,,
CHEMBL4794287,,None,1004.54,None,None,P10,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCN(C(=O)CCC(=O)Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2Cl)cccc1-c1ccccc1,IC50,'=',44.5,nM,7.35,,,UO_0000065,7.32,None,None,None,0,CHEMBL4769862,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765316,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR
CHEMBL4783457,,None,951.48,3,7.49,P25,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,'=',135.2,nM,6.87,,,UO_0000065,7.22,0.14,-0.62,3.64,0,CHEMBL4769862,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765316,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR
CHEMBL5090590,,None,318.42,0,3.81,15,Cc1c(-c2ccccc2)cccc1-c1cc(CNCCO)ccn1,IC50,'=',130.6,nM,6.88,,,UO_0000065,21.62,0.39,3.07,15.25,0,CHEMBL5037193,Inhibition of PD-1/PD-L1 interaction (unknown origin) preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5036325,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR
CHEMBL4741575,,None,479.57,0,4.55,TP3,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNCCO)cc1,IC50,'=',90550,nM,4.04,,,UO_0000065,8.43,0.16,-0.51,5.16,0,CHEMBL4735264,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4732116,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 0.25 hr,INHIBITOR
CHEMBL4759576,,None,434.49,1,5.28,TP5,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(C=O)cc1,IC50,'=',48760,nM,4.31,,,UO_0000065,9.92,0.18,-0.97,6.82,0,CHEMBL4735264,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4732116,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 0.25 hr,INHIBITOR
CHEMBL67,COMBRETASTATIN A4,-1,316.35,0,3.6,CA-4,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL4735264,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4732116,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 0.25 hr,
CHEMBL4857549,,None,380.47,0,2.49,A7,O=C(c1ncc(CNCCO)s1)N1CCc2c(-c3ccncc3)cccc21,IC50,'=',5669,nM,5.25,,,UO_0000065,13.79,0.27,2.76,6.7,0,CHEMBL4809423,Inhibition of PD1/PD-L1 (unknown origin) protein-protein interaction measured after 135 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4808185,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.25 hr,INHIBITOR
CHEMBL5172854,,None,424.5,0,3.58,M5,O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3ccc4nccnc4c3)cccc21,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,
CHEMBL5198702,,None,413.48,0,3.78,M6,O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3ccc4ocnc4c3)cccc21,IC50,'=',192.1,nM,6.72,,,UO_0000065,16.24,0.3,2.94,8.55,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,INHIBITOR
CHEMBL5191650,,None,449.58,0,3.33,M8,CC(=O)NCCNCc1ccc(S(=O)(=O)N2CCc3c(-c4ccccc4)cccc32)cc1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,
CHEMBL5081208,,None,578,2,5.38,L9,O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2F)cc1OCc1ccc2nonc2c1,IC50,'=',3.5,nM,8.46,,,UO_0000065,14.63,0.28,3.08,6.66,0,CHEMBL5032958,Inhibition of human PD-1/PD-L1 interaction assessed as blockade activity incubated for 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5032502,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.25 hr,INHIBITOR
CHEMBL5088657,,None,683.35,2,6.11,L10,O=C(O)[C@@H](CO)NCc1cc(Br)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1ccc2nonc2c1,IC50,'=',27.5,nM,7.56,,,UO_0000065,11.06,0.25,1.45,5.96,0,CHEMBL5032958,Inhibition of human PD-1/PD-L1 interaction assessed as blockade activity incubated for 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5032502,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.25 hr,INHIBITOR
CHEMBL5186432,,None,237.26,0,2.22,2,O=C1CC(c2ccccc2)=NN1c1ccccn1,IC50,'=',359,nM,6.45,,,UO_0000065,27.16,0.49,4.22,14.15,0,CHEMBL5165092,Inhibition of human PD-1/PD-L1 interaction in CHO-K1 cells transfected with PD-1-YFP/SHP-2-CFP and measured by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5154872,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR
CHEMBL5177267,,None,305.26,0,3.24,12,O=C1CC(c2ccc(C(F)(F)F)cc2)=NN1c1ccccn1,IC50,'=',143,nM,6.84,,,UO_0000065,22.42,0.42,3.6,15.02,0,CHEMBL5165092,Inhibition of human PD-1/PD-L1 interaction in CHO-K1 cells transfected with PD-1-YFP/SHP-2-CFP and measured by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5154872,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR
CHEMBL5082930,,None,426.52,1,5.02,20,Cc1c(-c2ccccc2)cccc1-c1nnc(Nc2cccc(CN3CC[C@@H](O)C3)c2)o1,IC50,'=',46400,nM,4.33,,,UO_0000065,10.16,0.18,-0.69,5.82,0,CHEMBL5048960,Inhibition of PD-1/PD-L1 (unknown origin) interaction pre-incubated for 15 mins and measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5046280,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.75 hr,DEGRADER
CHEMBL5071685,,None,407.86,1,5.07,P19,O=C(O)CNCc1ccc2onc(Nc3cccc(-c4ccccc4)c3Cl)c2c1,IC50,'=',30.5,nM,7.52,,,UO_0000065,18.43,0.35,2.45,8.6,0,CHEMBL5054563,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5053523,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,INHIBITOR
CHEMBL5094987,,None,440.91,0,4.02,B11,CC(=O)NCCNCc1ccc(NC(=O)c2cccc(-c3ccc(F)cc3)c2Cl)nc1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL5042465,Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038680,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 0.25 hr,
CHEMBL5172837,,None,411.51,0,4.12,M1,O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3cccc4[nH]ccc34)cccc21,IC50,'=',635.2,nM,6.2,,,UO_0000065,15.06,0.27,2.08,9.07,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,INHIBITOR
CHEMBL4749782,,None,402.49,0,3.65,2,COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CNCCO,IC50,'=',160.6,nM,6.79,,,UO_0000065,16.88,0.31,3.14,10.99,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,INHIBITOR
CHEMBL5191926,,None,532.64,2,5.26,M10,CC(C)(CO)NCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cncc(C#N)c1,IC50,'=',115.7,nM,6.94,,,UO_0000065,13.02,0.24,1.68,7.04,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,INHIBITOR
CHEMBL5189268,,None,504.59,1,4.48,M12,N#Cc1cc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CNCCO)ccn1,IC50,'=',104.5,nM,6.98,,,UO_0000065,13.83,0.25,2.5,7.09,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,INHIBITOR
CHEMBL5209536,,None,532.64,2,5.26,M13,CC(C)(CO)NCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1ccnc(C#N)c1,IC50,'=',229.2,nM,6.64,,,UO_0000065,12.47,0.23,1.38,6.74,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,INHIBITOR
